Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9d0e78252760a463fca8d8fb7e9875fc73100743c7e4fba0fd76b58e7aa78a6b,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.091950,51.423046,On or near GIBBS SQUARE,E01003069,Lambeth 033D,Offender given a drugs possession warning
d326b3cebaf7c967a0c3ef7a6968a7a20a781a727c0bbb1e981a6d299c595b4f,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.114389,51.505458,On or near WATERLOO ROAD,E01003016,Lambeth 036C,Offender given a drugs possession warning
0d9800889189133747baab389e1c4a8c1ce68928957b11f05aa718f46193cbf7,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.117011,51.457210,On or near HICKEN ROAD,E01003176,Lambeth 016E,Offender given penalty notice
9a7854b935ca6fa1c9c5480e9dbef7b554a0035fa128f587bf5d0fd7c3ba2c8c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.105814,51.491921,On or near RENFREW ROAD,E01003108,Lambeth 002B,Suspect charged
7fce91db1fbd31acdf449fb95fb7106ac23566456eb85578558d13c90a7d98e0,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.165545,51.397693,On or near DENHAM CRESCENT,E01003375,Merton 022B,Investigation complete; no suspect identified
6c3b6814378c19a9dae070dc3561c77e704bffdc8d147cad405e06cfc5d37bb8,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.220927,51.402297,On or near Sports/Recreation Area,E01003362,Merton 021A,Investigation complete; no suspect identified
146910bcbdd331bcf3f0ccda7cf65053cb55dd029901b0ebb45227c5d28ef754,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.215833,51.407597,On or near BOTSFORD ROAD,E01003366,Merton 016A,Investigation complete; no suspect identified
2cb971736f5ecaa21957653fa7c74be05f0567e6cb7111fac687b90bf08b7df7,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.179194,51.393526,On or near SEDDON ROAD,E01003437,Merton 022C,Suspect charged
e58a33325c0599393a6a5413db2a3b3c7aa3cff72065908e4a12b9bf45941ebf,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.158310,51.419620,On or near Theatre/Concert Hall,E01003396,Merton 007C,Investigation complete; no suspect identified
70152dcd192bc1f598ba649a46da6999c84a6e492b8115c433117acd65746591,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.198221,51.400241,On or near CAMROSE CLOSE,E01003426,Merton 015D,Investigation complete; no suspect identified
97fae586a1c165ca8f37f829c3949d485bd195f1fc00f877520b24dc7b64e1b6,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
a529bbb75578f3269ca14968ed14d8f7435b2c0e34dd41a35d616444522f2985,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.134915,51.408522,On or near STANFORD ROAD,E01003414,Merton 017B,Investigation complete; no suspect identified
c9a3e46bf1fd3030364888978627e0d0fd9b86fee8b411d87fd72dc241e4c704,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.225147,51.409923,On or near KINGSTON ROAD,E01003381,Merton 016B,Investigation complete; no suspect identified
ac83ca4fbc5216f93115442d2c048fab88a99238378d860a23f33c9a0922cd98,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.189107,51.414786,On or near PINCOTT ROAD,E01003357,Merton 012A,Investigation complete; no suspect identified
6e6004ce5f7de639114d3f81f11a06714ec0a9e18a767f9db9f56b1da3b01210,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.211748,51.384415,On or near HILL TOP,E01004134,Sutton 003C,Investigation complete; no suspect identified
205d2f54b9e619d9eb73268aad4f91dd1a1b6f66c48fda9c363366eb1b4259b3,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.130937,51.401355,On or near CAERNARVON CLOSE,E01003430,Merton 019B,Investigation complete; no suspect identified
9378cf45ec0017c1541f95da458787efbaa086a22a720b693454dc504f7df1f5,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.149080,51.408135,On or near MULHOLLAND CLOSE,E01003391,Merton 014B,Investigation complete; no suspect identified
f8b0a244970b926926a42b2fc6794dc3dabdec1ad60c5c2ce83b34565115d5b8,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.151090,51.406422,On or near MOORE CLOSE,E01003391,Merton 014B,Suspect charged
c90516b55b3121c42995040f339e43bc14c099ce6b5a3f378bb2413487fff901,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.238283,51.418314,On or near COPSE HILL,E01003463,Merton 010E,Investigation complete; no suspect identified
73ce41cc88e211a05dd2631764cdf87ad3a5c32e4018f80d7a6fbbba2e3cd4b1,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.162629,51.405156,On or near REGAL COURT,E01003389,Merton 013C,Investigation complete; no suspect identified
71e2e0255ec787b50c45cffe788a5b2899a02f16511fde1c090d2341a62bc528,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.178853,51.413700,On or near CHRISTCHURCH ROAD,E01003367,Merton 005A,Investigation complete; no suspect identified
581389f58d109a04ce9d86426fe8a2d3607802349c4c3898400b28fb6b2699c8,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.178853,51.413700,On or near CHRISTCHURCH ROAD,E01003367,Merton 005A,Investigation complete; no suspect identified
0d0a1abdbc67ac0f916026607179c506d664ca3d4a9afc8819693ed5f4dc216b,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.186206,51.395784,On or near ROSE AVENUE,E01003437,Merton 022C,Investigation complete; no suspect identified
09bbd6aa05e16e9a5e418903474b3ad44c29166940a97964e3378ce87c7b5ec7,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.225147,51.386875,On or near GARTH CLOSE,E01003419,Merton 025C,Investigation complete; no suspect identified
6ea767bd483c9239a413f56070f3d1667aedaefc851784ca7a19bec95b4c505e,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.208445,51.421135,On or near Shopping Area,E01003401,Merton 004A,Offender given penalty notice
823ac3cb197b3af38e0aebda012ec5101c80e21a1ac3f45ab129c165fe6baf7c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.281787,51.584617,On or near A4006,E01000543,Brent 003E,Suspect charged
d1a63fcf1599cf5efebddb1a72abdcbcbf8afa3e276a83b3a0d79bc6b142ffab,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.262082,51.564238,On or near BLACKBIRD HILL,E01000625,Brent 009E,Investigation complete; no suspect identified
ad85cb719cd5ea1158a126ca4fdf62c8e26a0e104e834fc37a8a29ae46811a3c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.283529,51.557908,On or near Conference/Exhibition Centre,E01033424,Brent 017F,Suspect charged
d666e23873d67d5b9ba478af3693d20aaf92d78f455eae4297a87fbb5830238e,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.301584,51.552272,On or near HIGH ROAD,E01000634,Brent 019E,Investigation complete; no suspect identified
e3f77993fd8a3684193b173b57b8f1c458e09a641efab2f69ca32cdd7bc41f24,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.251192,51.558141,On or near BALNACRAIG AVENUE,E01000628,Brent 014F,Investigation complete; no suspect identified
262cc654af2aa30faed8e76a450918d9b4ada2b10b68d35face22bec78730121,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.280243,51.558589,On or near ENGINEERS WAY,E01033424,Brent 017F,Investigation complete; no suspect identified
648c21c35b3147b7dbe46404a962d553606c63aa2fdfe8e934e3cc23e0ae4d9c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.261808,51.543804,On or near MELVILLE ROAD,E01033456,Brent 027F,Offender given a caution
c823318e92341bbcd5f4a369d04cafa7244a353a2d3c8cf72c3ed8cb49a6faf8,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.318367,51.565364,On or near Sports/Recreation Area,E01000563,Brent 008B,Offender given a drugs possession warning
a2f8623f7b8997fe7ee37e94cf36b1b7b1042b9231cc833522db30cc25af4916,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.297817,51.540366,On or near ATLIP ROAD,E01000473,Brent 029B,Suspect charged
3d011f86486e23a3f82a89e42c414acad3634955bb787ce2bbc624d7a0d427ca,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.312479,51.605520,On or near HONISTER CLOSE,E01002111,Harrow 008E,Investigation complete; no suspect identified
92c319b62a04b12638725f7f2bca2b9df38a6a4bb516ef5f1e55d02b75f008d3,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.345429,51.575847,On or near CHARLES CRESCENT,E01002240,Harrow 024C,Investigation complete; no suspect identified
3467fb487844b1f49f19863e683da1a7ac2a6f9823330297afbd242a82b83a77,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.303106,51.600897,On or near THISTLECROFT GARDENS,E01002107,Harrow 012A,Investigation complete; no suspect identified
14581cfd23065ea7419aa8155f0ccf50c90fd60e57e61246b91fe4a209abc9d0,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.366650,51.564787,On or near Supermarket,E01002212,Harrow 028B,Investigation complete; no suspect identified
0fe0814bfc26f43f267fff580c137c6483f5e9dc2f5539d51fa12f8cdcd5c80d,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.376889,51.554372,On or near GREENACRE CLOSE,E01002224,Harrow 031E,Investigation complete; no suspect identified
c68946d6b0e4fbdb69090b48948419bc7f8cdb678eaaee7e27a098a3c2ced3ac,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.315034,51.620771,On or near HILL CLOSE,E01002226,Harrow 001D,Investigation complete; no suspect identified
4aeb0df49f1caa25e72f9a9a581b853cf70f0827d0846989c2d270e42e15ef68,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.311386,51.617463,On or near Supermarket,E01002226,Harrow 001D,Investigation complete; no suspect identified
1737d7f43e3be2d53f9c4ebdc12ca1f2717fb344304512706a4f992d78b82c4a,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.352299,51.563858,On or near PARKFIELD ROAD,E01002219,Harrow 030B,Investigation complete; no suspect identified
037041291c15099599acc267e436f4d16873c3d5a359ff9e90236ae12741a552,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.319655,51.582872,On or near ELMWOOD AVENUE,E01002127,Harrow 023B,Investigation complete; no suspect identified
60adc94ec272e3ebbb045614481e5c6bca5ee7166913462982917ef76913dcc7,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.333784,51.577777,On or near PETERBOROUGH ROAD,E01002126,Harrow 023A,Investigation complete; no suspect identified
e4ebb98957cb6b411cd6e7f6017755aaffb66c3f111aa66f18d4e0a59fd40ecd,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.377155,51.602835,On or near HOLLY GROVE,E01002152,Harrow 006E,Investigation complete; no suspect identified
c510fe749c7b59d376602dd2b1a6657a641ea6f304cb6bd375af5f5e666542c9,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.335203,51.577663,On or near Further/Higher Educational Building,E01002126,Harrow 023A,Investigation complete; no suspect identified
25ce4522816541d7f6eb566d459d9dc50d67ae1870d9c2afadcd5584490b3dfb,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.390964,51.656609,On or near GLADSTONE ROAD,E01023860,Watford 009B,Investigation complete; no suspect identified
5a26f83ecc7dac863eb7d8b9c7c9047377db648405b2f1a4de03310df8799d5a,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.364496,51.571735,On or near GOODWILL DRIVE,E01002217,Harrow 028D,Investigation complete; no suspect identified
7dfee4241bb1a55844c6514dc5327b6d99602380e7f5b32275afb05028b56817,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.339817,51.605505,On or near Supermarket,E01002142,Harrow 005C,Investigation complete; no suspect identified
a7e5b36382f733707f03f135960ccf457c96753db13f1b48ace83dc0c9fd1ad2,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.354501,51.562414,On or near WARGRAVE ROAD,E01002219,Harrow 030B,Investigation complete; no suspect identified
01db84c80c24bef740423a7df78bcb5334a6dd8967407086ae0ded9d578bfd6c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.301420,51.587268,On or near KENTON ROAD,E01002171,Harrow 033B,Investigation complete; no suspect identified
2b02516a338845fae86ed14fd86c14bfa236da96e95332ccf383d9f040dbe738,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.335067,51.606265,On or near TALLACK CLOSE,E01002141,Harrow 005B,Investigation complete; no suspect identified
d646199200111899be3c7a7d90e7468c8260616710b85990c800ad8f08268680,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.379070,51.588788,On or near GROVE AVENUE,E01002193,Harrow 016D,Investigation complete; no suspect identified
9911de09df81996ee01d57c4ebcfc93334a4326dd580ce1a87185adb9985179b,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.300280,51.612016,On or near WYCHWOOD CLOSE,E01002117,Harrow 002D,Investigation complete; no suspect identified
2fb0edac7676a711870bbe9e400465b3cfea445f81eefa38b92ac3ff8b5d6e17,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.332063,51.577879,On or near KENTON AVENUE,E01002126,Harrow 023A,Investigation complete; no suspect identified
edfaeab0e0ccce81b95a680672928429dc3a6b9821c2c3ce984e3b726769bc34,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.376889,51.554372,On or near GREENACRE CLOSE,E01002224,Harrow 031E,Investigation complete; no suspect identified
8cf22a42f6e58d3e885286d9cf416b7945894678cf1cf7e99bf317fd5a76fae2,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.353090,51.604649,On or near COURTENAY AVENUE,E01002139,Harrow 006A,Investigation complete; no suspect identified
f453b8a9050c1d0662ba69bc082f11241cde239493195f4e406395b3089e68f3,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.372693,51.571732,On or near BERRITON ROAD,E01002204,Harrow 032A,Investigation complete; no suspect identified
81b5a49b1b49ffa1e7110c5b87306b8af1d944db46826ae8c21efcb808c380b0,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.331796,51.583198,On or near STATION ROAD,E01002130,Harrow 020B,Investigation complete; no suspect identified
ae428bc5eaedc9fd328b77d471e1a24a682583e4e873ec056b9d0a304b794b76,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.332617,51.581672,On or near Parking Area,E01002130,Harrow 020B,Investigation complete; no suspect identified
bb0cbe56f277605ac966bb6275e09a0f984b05538f52dc2ddf846263d8209491,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.303810,51.621140,On or near KERRY AVENUE,E01002112,Harrow 001A,Suspect charged
3ac0e9c8ffa64d49e0dfda69b40561117faa127f16b78ad0b2dfc0e84a4701de,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.364896,51.608033,On or near Supermarket,E01002150,Harrow 006C,Offender given a caution
13c493d5f6ed5d11e1b732b00d791fdf1731ed01547fc6c2c77a8c0ae9e9dc0a,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.279608,51.610968,On or near HIGH STREET,E01000194,Barnet 018C,Investigation complete; no suspect identified
369d201743499686aceedc7b5f51830df325a9d882761ed0068a33f2e2be5145,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.334774,51.581109,On or near HAVELOCK PLACE,E01002129,Harrow 023C,Suspect charged
a94063c8e31d66fcbf89669a57b90d06c6215dba5de9a6ad413c9bc9b13f0f2c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.141424,51.538307,On or near GREENLAND STREET,E01000861,Camden 019B,Investigation complete; no suspect identified
e934e4ff7073032f5be7b5b6219d1d148f3c2c006cf02511a4b3d39928c1b08e,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.106412,51.527208,On or near MYDDELTON STREET,E01002725,Islington 022E,Investigation complete; no suspect identified
46f4cc36239d555d54fbe92a6f055ddbf7028f7150540d2f7a7d947182dbe960,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.117462,51.527719,On or near AMPTON PLACE,E01000940,Camden 024D,Investigation complete; no suspect identified
5cca930c7e27caeda0e5c91150b504aad76821cd6323c33a35dc8c962c8094f9,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.157271,51.541902,On or near ERSKINE ROAD,E01000859,Camden 018C,Investigation complete; no suspect identified
95bee9b66f146251009abee4ca709d34f9e556301fb21e3175c4d5bea8078dbf,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.183468,51.540234,On or near ROWLEY WAY,E01000935,Camden 020E,Investigation complete; no suspect identified
ef9dcde40a7de0b9d1c6bff9b5692ba79f8639db75a86fdcad966751ff1241c1,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.149226,51.542909,On or near CHALK FARM ROAD,E01000858,Camden 018B,Investigation complete; no suspect identified
cd882adaf2f1249939b846fdeec2f27e2bcb61309e47a15fb01e54715613a5ba,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.149740,51.541253,On or near Supermarket,E01000858,Camden 018B,Investigation complete; no suspect identified
4ab0cf0bebb2412d3b153a6d40acd01499414408f404076da7f09322c49b5dea,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.158038,51.540763,On or near ST GEORGE'S MEWS,E01000857,Camden 018A,Investigation complete; no suspect identified
c2d51f50a8ee6500283c7663a592955d83f33059817b5c8255a64b856912589b,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.125742,51.516368,On or near GRAPE STREET,E01000919,Camden 028D,Investigation complete; no suspect identified
465d3e11bf533ceafe47584706c0f6656f25a597afa545a434f3abb20af41de6,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.135759,51.522732,On or near MORTIMER MARKET,E01000854,Camden 026D,Suspect charged
3ec289c66884e5228cb93f679a7bed5ee4994396bc4c2784fd99530fa7368b83,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.140306,51.551221,On or near LEVERTON PLACE,E01000921,Camden 003C,Investigation complete; no suspect identified
818a13439ceb3cfe7fd2d294071c713b9e4d09048989ceb70d606f326aa3664a,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.125874,51.511748,On or near Theatre/Concert Hall,E01004734,Westminster 018A,Investigation complete; no suspect identified
08a9ab915e8bf7c22f409bfff38011baf3195b2d3e5753528cc1be6df309c6eb,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.230772,51.547170,On or near Police Station,E01000644,Brent 022E,Investigation complete; no suspect identified
5abc4004f357c7a32fb6688f2481a66f61769e548598400f7a176acb0f3f7580,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.167929,51.548688,On or near GLENILLA ROAD,E01000848,Camden 011C,Investigation complete; no suspect identified
e24131845ac6f8dc40f0fdaff45c2b7b7d3b493c6005afbc4995fbf6114179e9,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.196196,51.541096,On or near KINGSGATE PLACE,E01000931,Camden 013C,Investigation complete; no suspect identified
1d49649ab0823001086541052ec4bc69141943440cc1006d6eb53d36e2a3ab74,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.141980,51.538109,On or near CAMDEN HIGH STREET,E01000863,Camden 021A,Investigation complete; no suspect identified
5a9b4819d1d7505190efce47ad464d9220f8c166e4caf0699a3d5dc8018c8200,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.136933,51.524693,On or near BEAUMONT PLACE,E01000854,Camden 026D,Investigation complete; no suspect identified
e42d429044109c7197892602944e8fdfc6972ad728dd676c6ea02032f9a6d48c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.142505,51.564519,On or near RAYDON STREET,E01000907,Camden 001A,Investigation complete; no suspect identified
b6fac681c71f24c3958493612774528e25784fb2db2f44b89fc73970aa7e883e,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.118955,51.517041,On or near GATE STREET,E01000914,Camden 028B,Investigation complete; no suspect identified
d442ee47c3d54f1c6544f134f36785646b43334c142b0c439ae3166dc0f23510,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.116100,51.518470,On or near Supermarket,E01000914,Camden 028B,Investigation complete; no suspect identified
7ab2eb7defa6192d3c7903b74367e9c2f0285141a80cf96a7f94f331b59d2897,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.131405,51.547752,On or near NORTHPOINT SQUARE,E01000869,Camden 015E,Suspect charged
f2b50f61a0bd79d295fffa9f701d779a1909b5f92428b3a28327ac581ac9398b,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.124482,51.521797,On or near RUSSELL SQUARE,E01000914,Camden 028B,Investigation complete; no suspect identified
c957c3d0741b2d63de2db0e42d7a572abb30370888fe722f3a94f7c3220f4e98,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.142008,51.539189,On or near Theatre/Concert Hall,E01000863,Camden 021A,Suspect charged
e13d55275c8a4ec7fbb0bd8e9bb9a055ed47b762d9530f12df9f6af53a35f37b,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.136667,51.552404,On or near DUNOLLIE PLACE,E01000923,Camden 003D,Investigation complete; no suspect identified
56fe7498c80c638d63cd56479b16153f85aabfce033eff3e9b573e620cb6da14,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.118624,51.518781,On or near DANE STREET,E01000914,Camden 028B,Investigation complete; no suspect identified
a2110fb8822679de7ec47c960fff972763490f53cf0e2ec595b7640dd547d5a6,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.126641,51.516598,On or near BLOOMSBURY STREET,E01000919,Camden 028D,Investigation complete; no suspect identified
87188ac2d4f10677459e993476f788b396fb43e5d06b2607d24d6ce2b7039b47,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.122084,51.523305,On or near GRENVILLE STREET,E01000855,Camden 028A,Investigation complete; no suspect identified
c66653955da1fcf5791a2bd1264a2a79a8e501060cb2381ec68519cef7d52b66,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.121548,51.528620,On or near ARGYLE STREET,E01000939,Camden 024C,Investigation complete; no suspect identified
650b3e7a39d56413a1fd616692d4d7d5d5ada834961ca96060972416009c6d01,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.194243,51.541245,On or near MAZENOD AVENUE,E01000933,Camden 020C,Investigation complete; no suspect identified
335c4cdc021d87a00819c7407e00df626cc52de624b944063daf2f2f6c3fbfc2,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.154428,51.550499,On or near MALDEN ROAD,E01000890,Camden 007B,Investigation complete; no suspect identified
b9bd62c7cc79a0f6ecbf38936e09a8436927797b0cce7893f147fdc21df3e1bf,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.202829,51.545514,On or near GLADSTONE MEWS,E01000490,Brent 023A,Investigation complete; no suspect identified
118139c3b25d3cc11ba00bf12ef95ebfdc1018c678346bdfc2c2d076c90126e8,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.195732,51.542608,On or near GASCONY AVENUE,E01000931,Camden 013C,Investigation complete; no suspect identified
57956736e4fbfb75daeea69b9f8488c1c38eaddd94ecfc8a299b9b8ba3543546,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.123643,51.530264,On or near Pedestrian Subway,E01000953,Camden 022B,Offender given penalty notice
57956736e4fbfb75daeea69b9f8488c1c38eaddd94ecfc8a299b9b8ba3543546,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.123643,51.530264,On or near Pedestrian Subway,E01000953,Camden 022B,Offender given penalty notice
888d8202c6b50638997f29f5154671ba04376acb230c0d26e5da81344401c825,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.143824,51.530702,On or near REDHILL STREET,E01000949,Camden 023C,Investigation complete; no suspect identified
bf3234978b4a69297ac8bca9e6ff18e4eeaee5649030eadb6ddb8bed8b1dfcb1,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.163986,51.549894,On or near HAVERSTOCK HILL,E01000849,Camden 011D,Investigation complete; no suspect identified
e938e6c6ce2d1bd52cefe59ff63a1eeb7983bb0e7422beb37ff5dd2820b33940,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.201922,51.552424,On or near GONDAR GARDENS,E01000873,Camden 005C,Investigation complete; no suspect identified
c83c3a375ced5b22dc96aaff8ed0082f895660e20b14ce5ff8996c1b2c9102b0,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.131804,51.526374,On or near ENDSLEIGH GARDENS,E01000852,Camden 026C,Suspect charged
f10bed563a0621845dc68e91f0178d9b384b9e608b1a2c840c163379bef58431,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.127108,51.515050,On or near SHAFTESBURY AVENUE,E01000919,Camden 028D,Offender given penalty notice
4e63d9fc84a8a3dabc58d9127808cee98e2e1d6640660153a7aa273fec203ac8,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.121790,51.529766,On or near ST CHAD'S STREET,E01000939,Camden 024C,Offender given a drugs possession warning
df1df516aa14ff8ea2d1b549b619d3d9eea396ef6557acea3d842b50388c9d38,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.187075,51.646795,On or near STATION ROAD,E01000268,Barnet 005B,Investigation complete; no suspect identified
fa80db63a173b94aa8f5876c89fc9e8c39e4ca9e64576c887772e5c6f8f13e18,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
fa80db63a173b94aa8f5876c89fc9e8c39e4ca9e64576c887772e5c6f8f13e18,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c66946af9c560d25c6c384968cf5a13b31ec3f1611f1944d2dc03236b2a5d9ea,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.235536,51.582825,On or near WOODWARD AVENUE,E01000309,Barnet 031D,Investigation complete; no suspect identified
9fe4f763a5e0e929f4e3a65ea271d575c413dca8fe3fa268844f34648aca541e,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.259436,51.616498,On or near HAWKINS CLOSE,E01000233,Barnet 013F,Investigation complete; no suspect identified
229b7ae282fe686926934f7703175eb8cdc129203f98bb589472ed12cd8e1b95,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.241272,51.596894,On or near Police Station,E01033573,Barnet 030F,Suspect charged
db152a5351105b5f767c0418b98cc7ac5709cdb8df8d3ce0573351a57e99f87f,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.177489,51.654425,On or near BOLEYN WAY,E01000247,Barnet 002C,Investigation complete; no suspect identified
c3a9547de0fefe948da2eac9ea91884fbf7ef40dc81058f44a3dfb8e53ccb680,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.147088,51.607234,On or near STRODE CLOSE,E01000163,Barnet 022C,Investigation complete; no suspect identified
744fd41876d5f74abcc9e7d782097a0e122ecb6293aa6f4bd77ead465767afea,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.198747,51.652451,On or near FITZJOHN AVENUE,E01000250,Barnet 001C,Investigation complete; no suspect identified
84cc11e2739477f6d96a8c6d695e0bd643d9600ee7dfc820d928bb42a3953768,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.219071,51.589015,On or near FIRST AVENUE,E01000243,Barnet 032C,Investigation complete; no suspect identified
ffca51d21122d85aaea1f0ede12a82f4aee6ffbf7cc1413f99c82a9d9f04dbae,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.235750,51.594833,On or near M1,E01000239,Barnet 031A,Investigation complete; no suspect identified
bd8cc8bf2cf543e38f4a2e92a04a1572400e08eb972aa4403a249f9eec721960,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.164490,51.590044,On or near Supermarket,E01000181,Barnet 029D,Investigation complete; no suspect identified
b39bfbe3c17ff162b91661a7daecb9a2d89e3202a62fe8af2a4e7f0377da9231,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.221124,51.568975,On or near CLITTERHOUSE CRESCENT,E01000223,Barnet 039C,Suspect charged
